access_id,odonimo_raw,civico,esponente,coord_x,coord_y,nearest_candidate_section,distance_to_candidate_boundary_m,problem_type,suggested_review_action,notes
3515921,TRAVERSA SECONDA DI VIA LUIGI EINAUDI,6,,16.3100487,38.9691315,19,4.896,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3515922,TRAVERSA SECONDA DI VIA LUIGI EINAUDI,7,,16.3099655,38.9691936,19,8.928,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3515972,VIA DANTE ALIGHIERI,1,,16.3272579,38.9628123,4,9.937,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3515973,VIA DANTE ALIGHIERI,3,,16.3273517,38.9627049,6,14.057,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3515974,VIA DANTE ALIGHIERI,5,,16.3287285,38.9607635,63,3.891,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3515975,VIA DANTE ALIGHIERI,60,,16.3274893,38.9625331,28,7.111,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3515976,VIA DANTE ALIGHIERI,7,,16.3273856,38.9626661,28,10.146,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3515977,VIA DANTE ALIGHIERI,9,,16.3274431,38.9626003,28,1.305,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3515978,VIA DANTE ALIGHIERI,14,,16.3288398,38.9606553,6,11.204,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516072,VIA SOTTOTENENTE NOTARO,6,,16.322283,38.9741583,76,30.887,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516073,VIA SOTTOTENENTE NOTARO,7,,16.3220022,38.9740844,30,14.031,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516074,VIA SOTTOTENENTE NOTARO,9,,16.3219792,38.9741822,14,19.241,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516083,VIA PRUNIA,11,,16.2864261,38.96471,37,2.812,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516084,VIA PRUNIA,16,,16.2879462,38.9659251,40,15.777,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516085,VIA PRUNIA,19,,16.2838134,38.9665554,39,3.445,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516086,VIA PRUNIA,23,,16.2858133,38.9661784,40,7.744,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516087,VIA PRUNIA,41,,16.286648,38.9628342,43,22.203,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516088,VIA PRUNIA,47,,16.286687,38.9623604,10,10.335,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516089,VIA PRUNIA,5,,16.28635,38.9648128,28,0.432,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516090,VIA PRUNIA,8,,16.2860814,38.9650024,28,10.13,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516091,VIA PRUNIA,1,,16.2863288,38.9648923,28,4.563,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516092,VIA PRUNIA,27,,16.2857926,38.966169,40,8.362,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516093,VIA PRUNIA,32,,16.2863814,38.9640978,62,2.13,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516094,VIA PRUNIA,42,,16.2865112,38.9619005,11,9.68,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516095,VIA PRUNIA,56,,16.2865772,38.9616823,43,2.306,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516096,VIA PRUNIA,10,,16.286044,38.9649886,28,9.13,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516097,VIA PRUNIA,12,,16.2836986,38.9665739,39,1.374,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516098,VIA PRUNIA,14,,16.2875552,38.9659673,36,32.28,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516099,VIA PRUNIA,15,13,16.2836982,38.9665739,39,1.393,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516100,VIA PRUNIA,17,,16.2838681,38.9665486,39,4.219,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516101,VIA PRUNIA,18,,16.2865549,38.9660831,41,5.623,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516102,VIA PRUNIA,2,,16.2859454,38.9650656,43,17.278,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516103,VIA PRUNIA,20,,16.2864309,38.9661022,40,10.137,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516105,VIA PRUNIA,21,,16.2863315,38.9639583,37,6.047,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516106,VIA PRUNIA,22,,16.2861574,38.9645718,28,9.243,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516113,VIA PRUNIA,26,,16.2857522,38.9661734,40,7.877,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516114,VIA PRUNIA,28,,16.2856532,38.9661924,41,4.634,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516115,VIA PRUNIA,32,A,16.2862293,38.963859,37,16.28,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516116,VIA PRUNIA,32,B,16.2854986,38.9662274,41,3.02,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516117,VIA PRUNIA,32,C,16.2854403,38.9662343,41,7.238,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516118,VIA PRUNIA,32,D,16.285371,38.9662429,40,8.638,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516119,VIA PRUNIA,32,E,16.2853316,38.9662477,40,7.929,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516120,VIA PRUNIA,32,F,16.2862239,38.9638777,62,16.469,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516122,VIA PRUNIA,37,,16.2851314,38.9662944,39,5.328,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516123,VIA PRUNIA,39,,16.2851176,38.966295,39,4.269,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516124,VIA PRUNIA,4,,16.2860759,38.9650539,28,15.849,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516125,VIA PRUNIA,43,,16.2866024,38.9627163,32,25.381,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516126,VIA PRUNIA,45,,16.2866569,38.9625508,32,8.683,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516127,VIA PRUNIA,49,,16.2849617,38.9663001,39,4.152,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516128,VIA PRUNIA,51,,16.2849473,38.9663124,39,4.98,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516131,VIA PRUNIA,53,,16.2866687,38.9622797,10,3.818,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516132,VIA PRUNIA,6,,16.2860619,38.9651265,43,9.906,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516133,VIA PRUNIA,7,,16.2862815,38.9652028,63,2.177,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516135,VIA PRUNIA,9,,16.2861748,38.9649412,28,2.143,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516311,VICO QUARTO DI VIA BELVEDERE,3,,16.3201915,38.9771367,69,5.389,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516412,VICO DI VIA CALIA,3,,16.3143407,38.9763324,10,4.032,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516413,VICO DI VIA CALIA,33,,16.3122884,38.9763848,67,1.581,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516414,VICO DI VIA CALIA,1,,16.3122929,38.9763709,67,2.893,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516415,VICO DI VIA CALIA,10,,16.3139781,38.9766654,36,5.268,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516416,VICO DI VIA CALIA,100,,16.3123027,38.9763848,71,1.152,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516444,VICO DI VIA CALIA,102,,16.3122885,38.9763871,67,1.339,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516445,VICO DI VIA CALIA,17,,16.3123014,38.9763726,67,2.461,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516446,VICO DI VIA CALIA,19,,16.3140923,38.976508,36,8.819,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516447,VICO DI VIA CALIA,21,,16.3122906,38.976383,71,1.703,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516448,VICO DI VIA CALIA,227,,16.3122835,38.9763821,67,2.009,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516449,VICO DI VIA CALIA,228,BIS,16.3128606,38.9765374,60,1.83,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516451,VICO DI VIA CALIA,228,,16.3122926,38.9763778,67,2.184,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516452,VICO DI VIA CALIA,23,,16.3122954,38.9763726,71,2.641,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516453,VICO DI VIA CALIA,24,,16.3122955,38.9763725,67,2.649,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516454,VICO DI VIA CALIA,26,,16.3122923,38.9763733,67,2.662,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516455,VICO DI VIA CALIA,28,,16.313754,38.9772051,10,28.872,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516457,VICO DI VIA CALIA,30,,16.3135888,38.9771547,36,29.068,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516458,VICO DI VIA CALIA,32,,16.3133418,38.9770215,36,11.406,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516459,VICO DI VIA CALIA,34,,16.3133569,38.9770195,36,12.319,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516460,VICO DI VIA CALIA,36,,16.3133878,38.9770011,36,11.462,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516461,VICO DI VIA CALIA,38,,16.3134214,38.9770326,36,14.439,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516462,VICO DI VIA CALIA,39,,16.312294,38.9763747,67,2.465,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516463,VICO DI VIA CALIA,40,,16.3134175,38.9770655,36,18.097,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516464,VICO DI VIA CALIA,41,,16.3136677,38.9767241,36,7.587,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516465,VICO DI VIA CALIA,42,,16.3122876,38.976382,71,1.897,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516466,VICO DI VIA CALIA,43,,16.313542,38.9768062,36,5.63,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516467,VICO DI VIA CALIA,44,,16.3122909,38.9763725,67,2.787,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516468,VICO DI VIA CALIA,45,,16.3135233,38.9767975,36,4.007,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516469,VICO DI VIA CALIA,46,,16.3122968,38.9763805,67,1.777,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516470,VICO DI VIA CALIA,47,,16.3133996,38.9768514,36,5.098,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516471,VICO DI VIA CALIA,48,,16.3134098,38.9770461,36,16.08,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516472,VICO DI VIA CALIA,50,,16.3133828,38.9770381,36,15.344,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516473,VICO DI VIA CALIA,52,,16.3134696,38.9769822,36,8.274,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3516474,VICO DI VIA CALIA,54,,16.3132829,38.9770754,36,11.622,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
