election_id,round,section_number,list_number,votes,source_doc_id,validation_status,notes
comunali_lamezia_2025,1,20,5,17,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,20,6,59,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,20,7,6,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,20,8,5,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,20,9,39,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,20,10,38,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,20,11,28,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,20,12,27,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,20,13,10,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,20,14,56,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,21,1,70,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,21,2,16,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,21,3,17,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,21,4,46,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,21,5,16,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,21,6,36,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,21,7,4,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,21,8,7,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,21,9,37,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,21,10,47,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,21,11,26,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,21,12,33,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,21,13,16,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,21,14,29,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,22,1,55,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,22,2,11,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,22,3,20,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,22,4,80,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,22,5,10,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,22,6,33,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,22,7,8,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,22,8,12,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,22,9,36,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,22,10,35,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,22,11,21,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,22,12,28,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,22,13,23,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,22,14,47,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,23,1,35,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,23,2,6,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,23,3,5,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,23,4,35,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,23,5,1,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,23,6,24,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,23,7,2,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,23,8,2,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,23,9,16,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,23,10,10,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,23,11,6,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,23,12,14,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,23,13,14,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,23,14,15,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,24,1,57,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,24,2,18,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,24,3,26,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,24,4,66,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,24,5,14,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,24,6,83,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,24,7,5,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,24,8,3,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,24,9,43,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,24,10,68,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,24,11,35,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,24,12,55,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,24,13,27,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,24,14,79,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,25,1,58,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,25,2,9,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,25,3,31,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,25,4,42,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,25,5,6,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,25,6,45,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,25,7,6,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,25,8,3,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,25,9,24,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,25,10,23,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,25,11,12,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,25,12,31,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,25,13,16,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,25,14,29,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,26,1,53,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,26,2,8,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,26,3,12,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,26,4,20,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,26,5,7,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,26,6,41,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,26,7,5,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,26,8,0,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,26,9,15,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,26,10,24,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,26,11,12,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,26,12,27,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,26,13,22,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,26,14,14,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,27,1,49,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,27,2,8,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,27,3,28,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,27,4,25,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,27,5,1,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,27,6,48,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,27,7,8,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,27,8,4,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,27,9,17,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,27,10,29,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,27,11,14,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,27,12,34,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,27,13,7,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,27,14,47,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,28,1,36,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,28,2,13,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,28,3,17,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,28,4,28,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,28,5,18,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,28,6,25,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,28,7,15,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,28,8,3,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,28,9,37,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,28,10,54,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,28,11,29,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,28,12,38,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,28,13,17,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,28,14,24,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,29,1,74,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,29,2,9,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,29,3,32,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,29,4,33,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,29,5,13,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,29,6,137,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,29,7,12,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,29,8,7,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,29,9,33,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,29,10,52,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,29,11,30,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,29,12,37,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,29,13,30,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,29,14,77,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,30,1,80,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,30,2,17,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,30,3,16,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,30,4,15,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,30,5,4,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,30,6,45,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,30,7,1,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,30,8,0,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,30,9,27,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,30,10,48,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,30,11,147,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,30,12,20,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,30,13,23,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,30,14,53,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,31,1,45,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,31,2,12,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,31,3,14,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,31,4,43,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,31,5,8,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,31,6,71,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,31,7,8,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,31,8,4,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,31,9,32,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,31,10,41,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,31,11,44,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,31,12,50,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,31,13,44,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,31,14,55,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,32,1,103,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,32,2,11,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,32,3,22,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,32,4,21,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,32,5,4,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,32,6,19,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,32,7,7,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,32,8,3,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,32,9,86,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,32,10,48,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,32,11,18,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,32,12,58,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,32,13,108,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,32,14,101,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,33,1,53,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,33,2,7,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,33,3,19,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,33,4,29,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,33,5,4,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,33,6,13,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,33,7,3,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,33,8,2,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,33,9,34,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,33,10,39,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,33,11,11,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,33,12,34,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,33,13,38,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,33,14,43,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,34,1,33,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,34,2,9,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,34,3,6,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,34,4,23,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,34,5,4,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,34,6,13,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,34,7,1,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,34,8,6,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,34,9,17,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,34,10,33,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,34,11,10,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,34,12,7,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,34,13,48,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,34,14,58,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,35,1,68,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,35,2,9,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,35,3,13,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,35,4,17,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,35,5,14,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,35,6,32,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,35,7,7,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,35,8,8,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,35,9,69,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,35,10,56,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,35,11,9,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,35,12,39,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,35,13,84,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,35,14,124,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,36,1,41,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,36,2,11,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,36,3,13,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,36,4,19,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,36,5,7,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,36,6,31,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,36,7,1,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,36,8,8,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,36,9,27,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,36,10,49,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,36,11,3,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,36,12,29,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,36,13,68,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,36,14,67,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,37,1,58,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,37,2,14,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,37,3,17,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,37,4,60,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,37,5,18,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,37,6,42,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,37,7,9,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,37,8,11,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,37,9,48,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,37,10,78,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,37,11,17,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,37,12,42,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,37,13,59,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,37,14,82,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,38,1,20,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,38,2,5,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,38,3,11,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,38,4,35,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,38,5,26,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,38,6,28,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,38,7,5,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,38,8,4,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,38,9,34,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,38,10,45,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,38,11,6,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,38,12,23,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,38,13,69,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,38,14,33,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,39,1,49,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,39,2,17,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,39,3,7,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,39,4,40,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,39,5,10,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,39,6,30,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,39,7,0,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,39,8,10,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,39,9,35,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,39,10,38,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,1,39,11,14,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,
