rule_id,election_id,section_number,polling_place,street_rule_raw,street_name_raw,street_name_normalised,civic_rule_raw,civic_from,civic_to,civic_parity,includes_snc,source_page,extraction_confidence,notes
electoral_2025_s29_032,comunali_lamezia_2025,29,"EDIFICIO SCOLASTICO ""ZANGARONA"" | Ubicato in FRAZIONE ZANGARONA 1 1",VIA E VICHI FIMIANI,VIA E VICHI FIMIANI,VIA E VICHI FIMIANI,,,,,false,12,high,
electoral_2025_s29_033,comunali_lamezia_2025,29,"EDIFICIO SCOLASTICO ""ZANGARONA"" | Ubicato in FRAZIONE ZANGARONA 1 1",VIA E C.DA FILIPPA,VIA E C.DA FILIPPA,VIA E CONTRADA FILIPPA,,,,,false,12,high,
electoral_2025_s29_034,comunali_lamezia_2025,29,"EDIFICIO SCOLASTICO ""ZANGARONA"" | Ubicato in FRAZIONE ZANGARONA 1 1",C.DA GABELLA CARDOLO,C.DA GABELLA CARDOLO,CONTRADA GABELLA CARDOLO,,,,,false,12,high,
electoral_2025_s29_035,comunali_lamezia_2025,29,"EDIFICIO SCOLASTICO ""ZANGARONA"" | Ubicato in FRAZIONE ZANGARONA 1 1",VIA CONTE GIUSEPPE,VIA CONTE GIUSEPPE,VIA CONTE GIUSEPPE,,,,,false,12,high,
electoral_2025_s29_036,comunali_lamezia_2025,29,"EDIFICIO SCOLASTICO ""ZANGARONA"" | Ubicato in FRAZIONE ZANGARONA 1 1",VIA E VICHI CORTESE,VIA E VICHI CORTESE,VIA E VICHI CORTESE,,,,,false,12,high,
electoral_2025_s29_037,comunali_lamezia_2025,29,"EDIFICIO SCOLASTICO ""ZANGARONA"" | Ubicato in FRAZIONE ZANGARONA 1 1",VIA ACCARIA,VIA ACCARIA,VIA ACCARIA,,,,,false,12,high,
electoral_2025_s29_038,comunali_lamezia_2025,29,"EDIFICIO SCOLASTICO ""ZANGARONA"" | Ubicato in FRAZIONE ZANGARONA 1 1",RIONE CARUSO,RIONE CARUSO,RIONE CARUSO,,,,,false,12,high,
electoral_2025_s30_001,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE GARIGLIONE,VIA MONTE GARIGLIONE,VIA MONTE GARIGLIONE,,,,,false,13,high,
electoral_2025_s30_002,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE CARRUMANGO,VIA MONTE CARRUMANGO,VIA MONTE CARRUMANGO,,,,,false,13,high,
electoral_2025_s30_003,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA E RIONE ARCURI,VIA E RIONE ARCURI,VIA E RIONE ARCURI,,,,,false,13,high,
electoral_2025_s30_004,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE COVELLO,VIA MONTE COVELLO,VIA MONTE COVELLO,,,,,false,13,high,
electoral_2025_s30_005,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA E RIONE CASE NOVE,VIA E RIONE CASE NOVE,VIA E RIONE CASE NOVE,,,,,false,13,high,
electoral_2025_s30_006,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",LOC. CASINO DI SCALZO,LOC. CASINO DI SCALZO,LOC CASINO DI SCALZO,,,,,false,13,high,
electoral_2025_s30_007,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE CONTRO',VIA MONTE CONTRO',VIA MONTE CONTRO,,,,,false,13,high,
electoral_2025_s30_008,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE PORTELLA,VIA MONTE PORTELLA,VIA MONTE PORTELLA,,,,,false,13,high,
electoral_2025_s30_009,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE MANCUSO,VIA MONTE MANCUSO,VIA MONTE MANCUSO,,,,,false,13,high,
electoral_2025_s30_010,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE SANTA MARIA,VIA MONTE SANTA MARIA,VIA MONTE SANTA MARIA,,,,,false,13,high,
electoral_2025_s30_011,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE COMUNELLI,VIA MONTE COMUNELLI,VIA MONTE COMUNELLI,,,,,false,13,high,
electoral_2025_s30_012,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE SANTO,VIA MONTE SANTO,VIA MONTE SANTO,,,,,false,13,high,
electoral_2025_s30_013,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",C.DA PICERNO,C.DA PICERNO,CONTRADA PICERNO,,,,,false,13,high,
electoral_2025_s30_014,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA - C.DA E RIONE CAFOSSI,VIA - C.DA E RIONE CAFOSSI,VIA CONTRADA E RIONE CAFOSSI,,,,,false,13,high,
electoral_2025_s30_015,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE COCUZZO,VIA MONTE COCUZZO,VIA MONTE COCUZZO,,,,,false,13,high,
electoral_2025_s30_016,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",C.DA ZAMBRO,C.DA ZAMBRO,CONTRADA ZAMBRO,,,,,false,13,high,
electoral_2025_s30_017,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE FAETO,VIA MONTE FAETO,VIA MONTE FAETO,,,,,false,13,high,
electoral_2025_s30_018,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE RUGGIERO,VIA MONTE RUGGIERO,VIA MONTE RUGGIERO,,,,,false,13,high,
electoral_2025_s30_019,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA E RIONE MANDONI,VIA E RIONE MANDONI,VIA E RIONE MANDONI,,,,,false,13,high,
electoral_2025_s30_020,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",C.DA TOCCI,C.DA TOCCI,CONTRADA TOCCI,,,,,false,13,high,
electoral_2025_s30_021,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA PROVINCIALE,VIA PROVINCIALE,VIA PROVINCIALE,,,,,false,13,high,
electoral_2025_s30_022,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",C.DA AGLI,C.DA AGLI,CONTRADA AGLI,,,,,false,13,high,
electoral_2025_s30_023,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",C.DA NARDELLI,C.DA NARDELLI,CONTRADA NARDELLI,,,,,false,13,high,
electoral_2025_s30_024,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",C.DA MONTAGNOLA,C.DA MONTAGNOLA,CONTRADA MONTAGNOLA,,,,,false,13,high,
electoral_2025_s30_025,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",C.DA COLLA,C.DA COLLA,CONTRADA COLLA,,,,,false,13,high,
electoral_2025_s30_026,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",C.DA CASTAGNELLA,C.DA CASTAGNELLA,CONTRADA CASTAGNELLA,,,,,false,13,high,
electoral_2025_s30_027,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",C.DA CARRERA,C.DA CARRERA,CONTRADA CARRERA,,,,,false,13,high,
electoral_2025_s30_028,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",RIONE CASINO,RIONE CASINO,RIONE CASINO,,,,,false,13,high,
electoral_2025_s30_029,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE BOTTE DONATO,VIA MONTE BOTTE DONATO,VIA MONTE BOTTE DONATO,,,,,false,13,high,
electoral_2025_s30_030,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",C.DA SACRESTIA,C.DA SACRESTIA,CONTRADA SACRESTIA,,,,,false,13,high,
electoral_2025_s30_031,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE S. NICOLA,VIA MONTE S. NICOLA,VIA MONTE S NICOLA,,,,,false,13,high,
electoral_2025_s30_032,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE PIZZUTO,VIA MONTE PIZZUTO,VIA MONTE PIZZUTO,,,,,false,13,high,
electoral_2025_s30_033,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTALTO,VIA MONTALTO,VIA MONTALTO,,,,,false,13,high,
electoral_2025_s30_034,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE SANT'ELIA,VIA MONTE SANT'ELIA,VIA MONTE SANT ELIA,,,,,false,13,high,
electoral_2025_s30_035,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE SCUDIERO,VIA MONTE SCUDIERO,VIA MONTE SCUDIERO,,,,,false,13,high,
electoral_2025_s30_036,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE TIRIOLO,VIA MONTE TIRIOLO,VIA MONTE TIRIOLO,,,,,false,13,high,
electoral_2025_s30_037,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE CRISTO,VIA MONTE CRISTO,VIA MONTE CRISTO,,,,,false,14,high,
electoral_2025_s30_038,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE GIOVE,VIA MONTE GIOVE,VIA MONTE GIOVE,,,,,false,14,high,
electoral_2025_s30_039,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE PELLEGRINO,VIA MONTE PELLEGRINO,VIA MONTE PELLEGRINO,,,,,false,14,high,
electoral_2025_s30_040,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE CASTELLUZZO,VIA MONTE CASTELLUZZO,VIA MONTE CASTELLUZZO,,,,,false,14,high,
electoral_2025_s30_041,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE CARDONETO,VIA MONTE CARDONETO,VIA MONTE CARDONETO,,,,,false,14,high,
electoral_2025_s30_042,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA E RIONE GRANDINETTI,VIA E RIONE GRANDINETTI,VIA E RIONE GRANDINETTI,,,,,false,14,high,
electoral_2025_s30_043,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE SCURO,VIA MONTE SCURO,VIA MONTE SCURO,,,,,false,14,high,
electoral_2025_s30_044,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE SORBELLO,VIA MONTE SORBELLO,VIA MONTE SORBELLO,,,,,false,14,high,
electoral_2025_s30_045,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE SPINA,VIA MONTE SPINA,VIA MONTE SPINA,,,,,false,14,high,
electoral_2025_s30_046,comunali_lamezia_2025,30,"EDIFICIO SCOLASTICO ""FRONTI"" | Ubicato in FRAZIONE FRONTI 1 1",VIA MONTE REVENTINO,VIA MONTE REVENTINO,VIA MONTE REVENTINO,,,,,false,14,high,
electoral_2025_s31_001,comunali_lamezia_2025,31,"EDIFICIO SCOLASTICO ""CANNETO"" | Ubicato in CONTRADA CANNETO 2 5",VIA E C.DA CANNETO,VIA E C.DA CANNETO,VIA E CONTRADA CANNETO,,,,,false,14,high,
electoral_2025_s31_002,comunali_lamezia_2025,31,"EDIFICIO SCOLASTICO ""CANNETO"" | Ubicato in CONTRADA CANNETO 2 5",VIA A. COLAVITA,VIA A. COLAVITA,VIA A COLAVITA,,,,,false,14,high,
electoral_2025_s31_003,comunali_lamezia_2025,31,"EDIFICIO SCOLASTICO ""CANNETO"" | Ubicato in CONTRADA CANNETO 2 5",VIA ANTONIO MORELLI,VIA ANTONIO MORELLI,VIA ANTONIO MORELLI,,,,,false,14,high,
electoral_2025_s31_004,comunali_lamezia_2025,31,"EDIFICIO SCOLASTICO ""CANNETO"" | Ubicato in CONTRADA CANNETO 2 5",VIA SANT' UMILE DI BISIGNANO,VIA SANT' UMILE DI BISIGNANO,VIA SANT UMILE DI BISIGNANO,,,,,false,14,high,
electoral_2025_s31_005,comunali_lamezia_2025,31,"EDIFICIO SCOLASTICO ""CANNETO"" | Ubicato in CONTRADA CANNETO 2 5",VIA E TRAVERSE PITAGORA,VIA E TRAVERSE PITAGORA,VIA E TRAVERSE PITAGORA,,,,,false,14,high,
electoral_2025_s31_006,comunali_lamezia_2025,31,"EDIFICIO SCOLASTICO ""CANNETO"" | Ubicato in CONTRADA CANNETO 2 5",VIA E. DE FILIPPO,VIA E. DE FILIPPO,VIA E DE FILIPPO,,,,,false,14,high,
electoral_2025_s31_007,comunali_lamezia_2025,31,"EDIFICIO SCOLASTICO ""CANNETO"" | Ubicato in CONTRADA CANNETO 2 5",C.DA CHIANTA,C.DA CHIANTA,CONTRADA CHIANTA,,,,,false,14,high,
electoral_2025_s31_008,comunali_lamezia_2025,31,"EDIFICIO SCOLASTICO ""CANNETO"" | Ubicato in CONTRADA CANNETO 2 5",VIA TALETE DAL N. 4 AL N. 18,VIA TALETE,VIA TALETE,DAL N. 4 AL N. 18,4,18,even,false,14,high,
electoral_2025_s31_009,comunali_lamezia_2025,31,"EDIFICIO SCOLASTICO ""CANNETO"" | Ubicato in CONTRADA CANNETO 2 5",VIA NICOLA FRANZI',VIA NICOLA FRANZI',VIA NICOLA FRANZI,,,,,false,14,high,
electoral_2025_s31_010,comunali_lamezia_2025,31,"EDIFICIO SCOLASTICO ""CANNETO"" | Ubicato in CONTRADA CANNETO 2 5",C.DA CERNATOLO,C.DA CERNATOLO,CONTRADA CERNATOLO,,,,,false,14,high,
electoral_2025_s31_011,comunali_lamezia_2025,31,"EDIFICIO SCOLASTICO ""CANNETO"" | Ubicato in CONTRADA CANNETO 2 5",PIAZZA MARTIRI DI THIENAMMEN,PIAZZA MARTIRI DI THIENAMMEN,PIAZZA MARTIRI DI THIENAMMEN,,,,,false,14,high,
electoral_2025_s31_012,comunali_lamezia_2025,31,"EDIFICIO SCOLASTICO ""CANNETO"" | Ubicato in CONTRADA CANNETO 2 5",VIA G. DE SENSI,VIA G. DE SENSI,VIA G DE SENSI,,,,,false,14,high,
electoral_2025_s31_013,comunali_lamezia_2025,31,"EDIFICIO SCOLASTICO ""CANNETO"" | Ubicato in CONTRADA CANNETO 2 5",VIA M. BUONARROTI,VIA M. BUONARROTI,VIA M BUONARROTI,,,,,false,14,high,
electoral_2025_s31_014,comunali_lamezia_2025,31,"EDIFICIO SCOLASTICO ""CANNETO"" | Ubicato in CONTRADA CANNETO 2 5",VIA ROBERT BADEN POWELL,VIA ROBERT BADEN POWELL,VIA ROBERT BADEN POWELL,,,,,false,14,high,
electoral_2025_s31_015,comunali_lamezia_2025,31,"EDIFICIO SCOLASTICO ""CANNETO"" | Ubicato in CONTRADA CANNETO 2 5",VIA TALETE DA N. 1 - 2 - 2|A - 2|b - 2|c,VIA TALETE,VIA TALETE,DA N. 1 - 2 - 2|A - 2|b - 2|c,,,,false,14,low,enumerated civic rule requires manual review
electoral_2025_s31_016,comunali_lamezia_2025,31,"EDIFICIO SCOLASTICO ""CANNETO"" | Ubicato in CONTRADA CANNETO 2 5",VIA G. SCIREA,VIA G. SCIREA,VIA G SCIREA,,,,,false,14,high,
electoral_2025_s31_017,comunali_lamezia_2025,31,"EDIFICIO SCOLASTICO ""CANNETO"" | Ubicato in CONTRADA CANNETO 2 5",VIA GIO' BERARDINO VESCIO,VIA GIO' BERARDINO VESCIO,VIA GIO BERARDINO VESCIO,,,,,false,14,high,
electoral_2025_s31_018,comunali_lamezia_2025,31,"EDIFICIO SCOLASTICO ""CANNETO"" | Ubicato in CONTRADA CANNETO 2 5",VIA E TRAV. CANNETO MORELLI,VIA E TRAV. CANNETO MORELLI,VIA E TRAV CANNETO MORELLI,,,,,false,14,high,
electoral_2025_s32_001,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",LARGO VANONI,LARGO VANONI,LARGO VANONI,,,,,false,14,high,
electoral_2025_s32_002,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",LOC. CANNISTRALI,LOC. CANNISTRALI,LOC CANNISTRALI,,,,,false,14,high,
electoral_2025_s32_003,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA A. GRANDI,VIA A. GRANDI,VIA A GRANDI,,,,,false,14,high,
electoral_2025_s32_004,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA B. BUOZZI,VIA B. BUOZZI,VIA B BUOZZI,,,,,false,14,high,
electoral_2025_s32_005,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA C. TREVES,VIA C. TREVES,VIA C TREVES,,,,,false,14,high,
electoral_2025_s32_006,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",C.DA PACE,C.DA PACE,CONTRADA PACE,,,,,false,14,high,
electoral_2025_s32_007,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA CRUCICCHIA FIRRUZZA,VIA CRUCICCHIA FIRRUZZA,VIA CRUCICCHIA FIRRUZZA,,,,,false,15,high,
electoral_2025_s32_008,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA M. DE BIASE,VIA M. DE BIASE,VIA M DE BIASE,,,,,false,15,high,
electoral_2025_s32_009,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA P. PALADINO,VIA P. PALADINO,VIA P PALADINO,,,,,false,15,high,
electoral_2025_s32_010,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA G. BERCHET,VIA G. BERCHET,VIA G BERCHET,,,,,false,15,high,
electoral_2025_s32_011,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA CARRICELLO,VIA CARRICELLO,VIA CARRICELLO,,,,,false,15,high,
electoral_2025_s32_012,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",C.DA FELICETTA,C.DA FELICETTA,CONTRADA FELICETTA,,,,,false,15,high,
electoral_2025_s32_013,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA G. DI VITTORIO,VIA G. DI VITTORIO,VIA G DI VITTORIO,,,,,false,15,high,
electoral_2025_s32_014,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA F. lli CERVI,VIA F. lli CERVI,VIA FRATELLI CERVI,,,,,false,15,high,
electoral_2025_s32_015,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA DEI FALEGNAMI,VIA DEI FALEGNAMI,VIA DEI FALEGNAMI,,,,,false,15,high,
electoral_2025_s32_016,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA L. SIGNORELLI,VIA L. SIGNORELLI,VIA L SIGNORELLI,,,,,false,15,high,
electoral_2025_s32_017,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA G. RHOLFS,VIA G. RHOLFS,VIA G RHOLFS,,,,,false,15,high,
electoral_2025_s32_018,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA G. CASTALDI,VIA G. CASTALDI,VIA G CASTALDI,,,,,false,15,high,
electoral_2025_s32_019,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",C.DA ZUPELLO,C.DA ZUPELLO,CONTRADA ZUPELLO,,,,,false,15,high,
electoral_2025_s32_020,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA CHIUSARELLA,VIA CHIUSARELLA,VIA CHIUSARELLA,,,,,false,15,high,
electoral_2025_s32_021,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA FELICETTA,VIA FELICETTA,VIA FELICETTA,,,,,false,15,high,
electoral_2025_s32_022,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA DE MEDICI ANTONIO DAL N. 1 AL N. 9,VIA DE MEDICI ANTONIO,VIA DE MEDICI ANTONIO,DAL N. 1 AL N. 9,1,9,odd,false,15,high,
electoral_2025_s32_023,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA DE MEDICI ANTONIO DAL N. 2 AL N. 8,VIA DE MEDICI ANTONIO,VIA DE MEDICI ANTONIO,DAL N. 2 AL N. 8,2,8,even,false,15,high,
electoral_2025_s32_024,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA CHIUSA DAL N. 22 AL N. 26,VIA CHIUSA,VIA CHIUSA,DAL N. 22 AL N. 26,22,26,even,false,15,high,
electoral_2025_s32_025,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA ING. BUTERA,VIA ING. BUTERA,VIA ING BUTERA,,,,,false,15,high,
electoral_2025_s32_026,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA MARZABOTTO,VIA MARZABOTTO,VIA MARZABOTTO,,,,,false,15,high,
electoral_2025_s32_027,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA MONTANARA,VIA MONTANARA,VIA MONTANARA,,,,,false,15,high,
electoral_2025_s32_028,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIALE SALVEMINI,VIALE SALVEMINI,VIALE SALVEMINI,,,,,false,15,high,
electoral_2025_s32_029,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA E LOC. SPARTIVENTO,VIA E LOC. SPARTIVENTO,VIA E LOC SPARTIVENTO,,,,,false,15,high,
electoral_2025_s32_030,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA CURTATONE,VIA CURTATONE,VIA CURTATONE,,,,,false,15,high,
electoral_2025_s32_031,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",C.DA PERITO,C.DA PERITO,CONTRADA PERITO,,,,,false,15,high,
electoral_2025_s32_032,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA G. GENTILE,VIA G. GENTILE,VIA G GENTILE,,,,,false,15,high,
electoral_2025_s32_033,comunali_lamezia_2025,32,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in INGRESSO LATO SUD 2 5",VIA BORBONI DI NAPOLI,VIA BORBONI DI NAPOLI,VIA BORBONI DI NAPOLI,,,,,false,15,high,
electoral_2025_s33_001,comunali_lamezia_2025,33,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in PIAZZA 5 DICEMBRE""-INGRESSO CENTRA 2 5",VIA S. MICHELE,VIA S. MICHELE,VIA S MICHELE,,,,,false,15,high,
electoral_2025_s33_002,comunali_lamezia_2025,33,"EDIFICIO SCOLASTICO ""PIAZZA 5 DICEMB | Ubicato in PIAZZA 5 DICEMBRE""-INGRESSO CENTRA 2 5",C.DA MONTEROSSO,C.DA MONTEROSSO,CONTRADA MONTEROSSO,,,,,false,15,high,
